mm_xp_gene	xp_gene	mm_gene
mm_xp_gene_7953	hcn1	ENSMUSG00000021730
mm_xp_gene_7954	hcn2	ENSMUSG00000020331
mm_xp_gene_7955	hcn4	ENSMUSG00000032338
mm_xp_gene_7956	hcrtr2	ENSMUSG00000032360
mm_xp_gene_7957	hdac10	ENSMUSG00000062906
mm_xp_gene_7958	hdac2	ENSMUSG00000019777
mm_xp_gene_7959	hdac3	ENSMUSG00000024454
mm_xp_gene_7960	hdac4	ENSMUSG00000026313
mm_xp_gene_7961	hdac5	ENSMUSG00000008855
mm_xp_gene_7962	hdac6-like	ENSMUSG00000031161
mm_xp_gene_7963	hdac8	ENSMUSG00000067567
mm_xp_gene_7964	hdac9	ENSMUSG00000004698
mm_xp_gene_7965	hdc-like	ENSMUSG00000027360
mm_xp_gene_7966	hddc2-like	ENSMUSG00000000295
mm_xp_gene_7967	hddc3	ENSMUSG00000030532
mm_xp_gene_7968	hdgf	ENSMUSG00000004897
mm_xp_gene_7969	hdgfrp2	ENSMUSG00000002833
mm_xp_gene_7970	hdhd1	ENSMUSG00000048875
mm_xp_gene_7971	hdhd2	ENSMUSG00000025421
mm_xp_gene_7972	hdlbp	ENSMUSG00000034088
mm_xp_gene_7973	hdx	ENSMUSG00000034551
mm_xp_gene_7974	heatr2-like	ENSMUSG00000025857
mm_xp_gene_7975	heatr3	ENSMUSG00000031657
mm_xp_gene_7976	heatr4	ENSMUSG00000090843
mm_xp_gene_7977	heatr5a	ENSMUSG00000035181
mm_xp_gene_7978	heatr5b	ENSMUSG00000039414
mm_xp_gene_7979	hebp1	ENSMUSG00000042770
mm_xp_gene_7980	heca	ENSMUSG00000039879
mm_xp_gene_7981	hectd1	ENSMUSG00000035247
mm_xp_gene_7982	hectd2	ENSMUSG00000041180
mm_xp_gene_7983	hectd3	ENSMUSG00000046861
mm_xp_gene_7984	hectd4	ENSMUSG00000042744
mm_xp_gene_7985	helb	ENSMUSG00000020228
mm_xp_gene_7986	hells	ENSMUSG00000025001
mm_xp_gene_7987	helq-like	ENSMUSG00000035266
mm_xp_gene_7988	helz	ENSMUSG00000020721
mm_xp_gene_7989	hemk1	ENSMUSG00000032579
mm_xp_gene_7990	henmt1	ENSMUSG00000045662
mm_xp_gene_7991	hepacam	ENSMUSG00000046240
mm_xp_gene_7992	hepacam2	ENSMUSG00000044156
mm_xp_gene_7993	hephl1	ENSMUSG00000031936
mm_xp_gene_7994	herc1-like	ENSMUSG00000038664
mm_xp_gene_7995	herc2	ENSMUSG00000030451
mm_xp_gene_7996	herc3-like	ENSMUSG00000029804
mm_xp_gene_7997	herc6	ENSMUSG00000029798
mm_xp_gene_7998	herpud1	ENSMUSG00000031770
mm_xp_gene_7999	herpud2	ENSMUSG00000008429
mm_xp_gene_8000	hes1	ENSMUSG00000022528
mm_xp_gene_8001	hes2	ENSMUSG00000028940
mm_xp_gene_8002	hes3-like	ENSMUSG00000028946
mm_xp_gene_8003	hesx1	ENSMUSG00000040726
mm_xp_gene_8004	hey1	ENSMUSG00000040289
mm_xp_gene_8005	hey2	ENSMUSG00000019789
mm_xp_gene_8006	hfm1	ENSMUSG00000043410
mm_xp_gene_8007	hgd	ENSMUSG00000022821
mm_xp_gene_8008	hgf	ENSMUSG00000028864
mm_xp_gene_8009	hgfac	ENSMUSG00000029102
mm_xp_gene_8010	hgh1	ENSMUSG00000022554
mm_xp_gene_8011	hgs	ENSMUSG00000025793
mm_xp_gene_8012	hgsnat	ENSMUSG00000037260
mm_xp_gene_8013	hhat	ENSMUSG00000037375
mm_xp_gene_8014	hhatl	ENSMUSG00000032523
mm_xp_gene_8015	hhex	ENSMUSG00000024986
mm_xp_gene_8016	hhip	ENSMUSG00000064325
mm_xp_gene_8017	hhipl1	ENSMUSG00000021260
mm_xp_gene_8018	hhipl2	ENSMUSG00000053461
mm_xp_gene_8019	hhla1	ENSMUSG00000072511
mm_xp_gene_8020	hibadh	ENSMUSG00000029776
mm_xp_gene_8021	hibch	ENSMUSG00000041426
mm_xp_gene_8022	hic1	ENSMUSG00000043099
mm_xp_gene_8023	hic2	ENSMUSG00000050240
mm_xp_gene_8024	hid1	ENSMUSG00000034586
mm_xp_gene_8025	hif1an	ENSMUSG00000036450
mm_xp_gene_8026	higd1a	ENSMUSG00000038412
mm_xp_gene_8027	higd1b	ENSMUSG00000020928
mm_xp_gene_8028	higd1c	ENSMUSG00000093550
mm_xp_gene_8029	hinfp	ENSMUSG00000032119
mm_xp_gene_8030	hint1	ENSMUSG00000026925
mm_xp_gene_8031	hint3	ENSMUSG00000019791
mm_xp_gene_8032	hip1	ENSMUSG00000039959
mm_xp_gene_8033	hip1r	ENSMUSG00000000915
mm_xp_gene_8034	hipk1	ENSMUSG00000008730
mm_xp_gene_8035	hipk3	ENSMUSG00000027177
mm_xp_gene_8036	hivep1	ENSMUSG00000021366
mm_xp_gene_8037	hivep2	ENSMUSG00000015501
mm_xp_gene_8038	hivep3	ENSMUSG00000028634
mm_xp_gene_8039	hk1	ENSMUSG00000037012
mm_xp_gene_8040	hk2	ENSMUSG00000000628
mm_xp_gene_8041	hlcs-like	ENSMUSG00000040820
mm_xp_gene_8042	hlf	ENSMUSG00000003949
mm_xp_gene_8043	hltf	ENSMUSG00000002428
mm_xp_gene_8044	hlx	ENSMUSG00000039377
mm_xp_gene_8045	hmbox1-like.1	ENSMUSG00000021972
mm_xp_gene_8046	hmbox1-like.2	ENSMUSG00000021972
mm_xp_gene_8047	hmces	ENSMUSG00000030060
mm_xp_gene_8048	hmcn1	ENSMUSG00000066842
mm_xp_gene_8049	hmcn2	ENSMUSG00000055632
mm_xp_gene_8050	hmg20a	ENSMUSG00000032329
mm_xp_gene_8051	hmg20b	ENSMUSG00000020232
mm_xp_gene_8052	hmga2.1	ENSMUSG00000108981
mm_xp_gene_8053	hmgb3	ENSMUSG00000015217
mm_xp_gene_8054	hmgcll1-like	ENSMUSG00000007908
mm_xp_gene_8055	hmgcr-like	ENSMUSG00000021670
mm_xp_gene_8056	hmgcs1	ENSMUSG00000093930
mm_xp_gene_8057	hmgn2	ENSMUSG00000100622
mm_xp_gene_8058	hmgn3	ENSMUSG00000066456
mm_xp_gene_8059	hmgxb4	ENSMUSG00000034518
mm_xp_gene_8060	hmha1	ENSMUSG00000035697
mm_xp_gene_8061	hmox1	ENSMUSG00000005413
mm_xp_gene_8062	hmp19	ENSMUSG00000020297
mm_xp_gene_8063	hmx1	ENSMUSG00000067438
mm_xp_gene_8064	hmx2	ENSMUSG00000050100
mm_xp_gene_8065	hmx3	ENSMUSG00000040148
mm_xp_gene_8066	hn1l	ENSMUSG00000024165
mm_xp_gene_8067	hnf1b	ENSMUSG00000020679
mm_xp_gene_8068	hnf4a-like	ENSMUSG00000017950
mm_xp_gene_8069	hnf4g	ENSMUSG00000017688
mm_xp_gene_8070	hnmt	ENSMUSG00000026986
mm_xp_gene_8071	hnrnpa3	ENSMUSG00000059005
mm_xp_gene_8072	hnrnpc	ENSMUSG00000060373
mm_xp_gene_8073	hnrnpdl	ENSMUSG00000029328
mm_xp_gene_8074	hnrnph1	ENSMUSG00000007850
mm_xp_gene_8075	hnrnph3	ENSMUSG00000020069
mm_xp_gene_8076	hnrnpl	ENSMUSG00000015165
mm_xp_gene_8077	hnrnpll	ENSMUSG00000024095
mm_xp_gene_8078	hnrpk	ENSMUSG00000021546
mm_xp_gene_8079	hoga1	ENSMUSG00000025176
mm_xp_gene_8080	homer2	ENSMUSG00000025813
mm_xp_gene_8081	homer3	ENSMUSG00000003573
mm_xp_gene_8082	homez	ENSMUSG00000057156
mm_xp_gene_8083	hook1	ENSMUSG00000028572
mm_xp_gene_8084	hook2-like	ENSMUSG00000052566
mm_xp_gene_8085	hook3-like	ENSMUSG00000037234
mm_xp_gene_8086	hopx	ENSMUSG00000059325
mm_xp_gene_8087	hormad1	ENSMUSG00000028109
mm_xp_gene_8088	hoxa1	ENSMUSG00000029844
mm_xp_gene_8089	hoxa10	ENSMUSG00000000938
mm_xp_gene_8090	hoxa11	ENSMUSG00000038210
mm_xp_gene_8091	hoxa13	ENSMUSG00000038203
mm_xp_gene_8092	hoxa2	ENSMUSG00000014704
mm_xp_gene_8093	hoxa3	ENSMUSG00000079560
mm_xp_gene_8094	hoxa4	ENSMUSG00000075394
mm_xp_gene_8095	hoxa5	ENSMUSG00000038253
mm_xp_gene_8096	hoxa6	ENSMUSG00000043219
mm_xp_gene_8097	hoxa7	ENSMUSG00000038236
mm_xp_gene_8098	hoxa9	ENSMUSG00000038227
mm_xp_gene_8099	hoxb2	ENSMUSG00000075588
mm_xp_gene_8100	hoxb3	ENSMUSG00000048763
mm_xp_gene_8101	hoxb4	ENSMUSG00000038692
mm_xp_gene_8102	hoxb5	ENSMUSG00000038700
mm_xp_gene_8103	hoxb6	ENSMUSG00000000690
mm_xp_gene_8104	hoxb8	ENSMUSG00000056648
mm_xp_gene_8105	hoxb9	ENSMUSG00000020875
mm_xp_gene_8106	hoxc10	ENSMUSG00000022484
mm_xp_gene_8107	hoxc11	ENSMUSG00000001656
mm_xp_gene_8108	hoxc12	ENSMUSG00000050328
mm_xp_gene_8109	hoxc13	ENSMUSG00000001655
mm_xp_gene_8110	hoxc4	ENSMUSG00000075394
mm_xp_gene_8111	hoxc5	ENSMUSG00000022485
mm_xp_gene_8112	hoxc6	ENSMUSG00000001661
mm_xp_gene_8113	hoxc9	ENSMUSG00000036139
mm_xp_gene_8114	hoxd1	ENSMUSG00000042448
mm_xp_gene_8115	hoxd10	ENSMUSG00000050368
mm_xp_gene_8116	hoxd11	ENSMUSG00000042499
mm_xp_gene_8117	hoxd13	ENSMUSG00000001819
mm_xp_gene_8118	hoxd3	ENSMUSG00000079277
mm_xp_gene_8119	hoxd4	ENSMUSG00000101174
mm_xp_gene_8120	hoxd4	ENSMUSG00000100642
mm_xp_gene_8121	hoxd8	ENSMUSG00000027102
mm_xp_gene_8122	hoxd9	ENSMUSG00000043342
mm_xp_gene_8123	hpca	ENSMUSG00000071379
mm_xp_gene_8124	hpcal1	ENSMUSG00000071379
mm_xp_gene_8125	hpcal4	ENSMUSG00000046093
mm_xp_gene_8126	hpd-like.1	ENSMUSG00000029445
mm_xp_gene_8127	hpd-like.2	ENSMUSG00000029445
mm_xp_gene_8128	hpdl	ENSMUSG00000043155
mm_xp_gene_8129	hpgd	ENSMUSG00000031613
mm_xp_gene_8130	hpgds	ENSMUSG00000029919
mm_xp_gene_8131	hprt1	ENSMUSG00000025630
mm_xp_gene_8132	hps1	ENSMUSG00000025188
mm_xp_gene_8133	hps3	ENSMUSG00000027615
mm_xp_gene_8134	hps4	ENSMUSG00000042328
mm_xp_gene_8135	hps5	ENSMUSG00000014418
mm_xp_gene_8136	hps6	ENSMUSG00000074811
mm_xp_gene_8137	hpse	ENSMUSG00000035273
mm_xp_gene_8138	hpse2	ENSMUSG00000074852
mm_xp_gene_8139	hras	ENSMUSG00000025499
mm_xp_gene_8140	hrh2	ENSMUSG00000034987
mm_xp_gene_8141	hrh3	ENSMUSG00000039059
mm_xp_gene_8142	hs2st1	ENSMUSG00000040151
mm_xp_gene_8143	hs3st1	ENSMUSG00000051022
mm_xp_gene_8144	hs3st2	ENSMUSG00000046321
mm_xp_gene_8145	hs3st3a1	ENSMUSG00000047759
mm_xp_gene_8146	hs3st5	ENSMUSG00000044499
mm_xp_gene_8147	hs6st1	ENSMUSG00000045216
mm_xp_gene_8148	hs6st2	ENSMUSG00000062184
mm_xp_gene_8149	hs6st3-like	ENSMUSG00000053465
mm_xp_gene_8150	hscb	ENSMUSG00000043510
mm_xp_gene_8151	hsd11b2	ENSMUSG00000031891
mm_xp_gene_8152	hsd17b11	ENSMUSG00000034528
mm_xp_gene_8153	hsd17b12	ENSMUSG00000027195
mm_xp_gene_8154	hsd17b2	ENSMUSG00000031844
mm_xp_gene_8155	hsd17b3	ENSMUSG00000033122
mm_xp_gene_8156	hsd17b4	ENSMUSG00000024507
mm_xp_gene_8157	hsd17b7	ENSMUSG00000026675
mm_xp_gene_8158	hsd17b8	ENSMUSG00000073422
mm_xp_gene_8159	hsdl2	ENSMUSG00000028383
mm_xp_gene_8160	hsf1	ENSMUSG00000022556
mm_xp_gene_8161	hsf2	ENSMUSG00000019878
mm_xp_gene_8162	hsf2bp	ENSMUSG00000002076
mm_xp_gene_8163	hsf4	ENSMUSG00000033249
mm_xp_gene_8164	hsp90ab1	ENSMUSG00000023944
mm_xp_gene_8165	hsp90b1	ENSMUSG00000020048
mm_xp_gene_8166	hspa12a-like	ENSMUSG00000025092
mm_xp_gene_8167	hspa12b	ENSMUSG00000074793
mm_xp_gene_8168	hspa13	ENSMUSG00000032932
mm_xp_gene_8169	hspa14	ENSMUSG00000109865
mm_xp_gene_8170	hspa14	ENSMUSG00000051396
mm_xp_gene_8171	hspa2	ENSMUSG00000059970
mm_xp_gene_8172	hspa4	ENSMUSG00000020361
mm_xp_gene_8173	hspa8	ENSMUSG00000015656
mm_xp_gene_8174	hspa9	ENSMUSG00000024359
mm_xp_gene_8175	hspb1	ENSMUSG00000004951
mm_xp_gene_8176	hspb11	ENSMUSG00000063172
mm_xp_gene_8177	hspb2	ENSMUSG00000038086
mm_xp_gene_8178	hspb3	ENSMUSG00000051456
mm_xp_gene_8179	hspb6	ENSMUSG00000032060
mm_xp_gene_8180	hspb8	ENSMUSG00000041548
mm_xp_gene_8181	hspbp1	ENSMUSG00000063802
mm_xp_gene_8182	hspd1	ENSMUSG00000025980
mm_xp_gene_8183	htatip2	ENSMUSG00000039745
mm_xp_gene_8184	htr1a	ENSMUSG00000021721
mm_xp_gene_8185	htr1f	ENSMUSG00000050783
mm_xp_gene_8186	htr2a	ENSMUSG00000034997
mm_xp_gene_8187	htr2b	ENSMUSG00000026228
mm_xp_gene_8188	htr2c-like	ENSMUSG00000041380
mm_xp_gene_8189	htr3a	ENSMUSG00000032269
mm_xp_gene_8190	htr3b	ENSMUSG00000008590
mm_xp_gene_8191	htr5a	ENSMUSG00000039106
mm_xp_gene_8192	htr6	ENSMUSG00000028747
mm_xp_gene_8193	htra1	ENSMUSG00000006205
mm_xp_gene_8194	htra3	ENSMUSG00000029096
mm_xp_gene_8195	htt	ENSMUSG00000029104
mm_xp_gene_8196	hunk	ENSMUSG00000053414
mm_xp_gene_8197	hus1	ENSMUSG00000020413
mm_xp_gene_8198	huwe1	ENSMUSG00000025261
mm_xp_gene_8199	hvcn1	ENSMUSG00000064267
mm_xp_gene_8200	hyal1	ENSMUSG00000010051
mm_xp_gene_8201	hyal2	ENSMUSG00000010047
mm_xp_gene_8202	hyal4	ENSMUSG00000029680
mm_xp_gene_8203	hydin	ENSMUSG00000059854
mm_xp_gene_8204	hyi	ENSMUSG00000006395
mm_xp_gene_8205	hykk	ENSMUSG00000035878
mm_xp_gene_8206	hyou1	ENSMUSG00000032115
mm_xp_gene_8207	hypk	ENSMUSG00000027245
mm_xp_gene_8208	iah1	ENSMUSG00000062054
mm_xp_gene_8209	iars2	ENSMUSG00000026618
mm_xp_gene_8210	iba57	ENSMUSG00000049287
mm_xp_gene_8211	ibtk-like	ENSMUSG00000035941
mm_xp_gene_8212	icmt	ENSMUSG00000039662
mm_xp_gene_8213	id2	ENSMUSG00000020644
mm_xp_gene_8214	id3	ENSMUSG00000007872
mm_xp_gene_8215	id4	ENSMUSG00000021379
mm_xp_gene_8216	ide	ENSMUSG00000056999
mm_xp_gene_8217	idh1	ENSMUSG00000025950
mm_xp_gene_8218	idh2	ENSMUSG00000030541
mm_xp_gene_8219	idh3a	ENSMUSG00000032279
mm_xp_gene_8220	idh3b	ENSMUSG00000027406
mm_xp_gene_8221	idh3g	ENSMUSG00000002010
mm_xp_gene_8222	idi1	ENSMUSG00000058258
mm_xp_gene_8223	idnk	ENSMUSG00000050002
mm_xp_gene_8224	ido1	ENSMUSG00000031549
mm_xp_gene_8225	ids	ENSMUSG00000035847
mm_xp_gene_8226	idua	ENSMUSG00000033540
mm_xp_gene_8227	ier2	ENSMUSG00000053560
mm_xp_gene_8228	ier5l	ENSMUSG00000089762
mm_xp_gene_8229	iffo1-like	ENSMUSG00000038271
mm_xp_gene_8230	ifi35	ENSMUSG00000010358
mm_xp_gene_8231	ifitm10-like	ENSMUSG00000045777
mm_xp_gene_8232	ifltd1	ENSMUSG00000054966
mm_xp_gene_8233	ifnar1	ENSMUSG00000022967
mm_xp_gene_8234	ifng	ENSMUSG00000055170
mm_xp_gene_8235	ifngr1	ENSMUSG00000020009
mm_xp_gene_8236	ifrd1	ENSMUSG00000001627
mm_xp_gene_8237	ift122	ENSMUSG00000030323
mm_xp_gene_8238	ift140	ENSMUSG00000024169
mm_xp_gene_8239	ift20	ENSMUSG00000001105
mm_xp_gene_8240	ift22	ENSMUSG00000007987
mm_xp_gene_8241	ift43	ENSMUSG00000007867
mm_xp_gene_8242	ift46-like	ENSMUSG00000002031
mm_xp_gene_8243	ift52	ENSMUSG00000017858
mm_xp_gene_8244	ift57	ENSMUSG00000032965
mm_xp_gene_8245	ift74	ENSMUSG00000028576
mm_xp_gene_8246	ift80	ENSMUSG00000027778
mm_xp_gene_8247	ift81	ENSMUSG00000029469
mm_xp_gene_8248	ift88	ENSMUSG00000040040
mm_xp_gene_8249	igbp1	ENSMUSG00000031221
mm_xp_gene_8250	igdcc3	ENSMUSG00000032394
mm_xp_gene_8251	igdcc4-like	ENSMUSG00000032816
mm_xp_gene_8252	igf2r	ENSMUSG00000023830
mm_xp_gene_8253	igfals	ENSMUSG00000046070
mm_xp_gene_8254	igfbp1	ENSMUSG00000020429
mm_xp_gene_8255	igfbp2	ENSMUSG00000039323
mm_xp_gene_8256	igfbp4	ENSMUSG00000017493
mm_xp_gene_8257	igfbp5	ENSMUSG00000026185
mm_xp_gene_8258	ighmbp2-like	ENSMUSG00000024831
mm_xp_gene_8259	igsf10	ENSMUSG00000036334
mm_xp_gene_8260	igsf11	ENSMUSG00000022790
mm_xp_gene_8261	igsf21	ENSMUSG00000040972
mm_xp_gene_8262	igsf6	ENSMUSG00000035004
mm_xp_gene_8263	igsf9	ENSMUSG00000037995
mm_xp_gene_8264	igsf9b-like	ENSMUSG00000034275
mm_xp_gene_8265	ihh	ENSMUSG00000006538
mm_xp_gene_8266	ik	ENSMUSG00000024474
mm_xp_gene_8267	ikbkap	ENSMUSG00000028431
mm_xp_gene_8268	ikbkb	ENSMUSG00000031537
mm_xp_gene_8269	ikbke	ENSMUSG00000042349
mm_xp_gene_8270	ikbkg	ENSMUSG00000004221
mm_xp_gene_8271	ikzf1	ENSMUSG00000018654
mm_xp_gene_8272	ikzf3	ENSMUSG00000018168
mm_xp_gene_8273	ikzf4	ENSMUSG00000002578
mm_xp_gene_8274	ikzf5	ENSMUSG00000040167
mm_xp_gene_8275	il-21	ENSMUSG00000027718
mm_xp_gene_8276	il10rb	ENSMUSG00000093701
mm_xp_gene_8277	il10rb	ENSMUSG00000022969
mm_xp_gene_8278	il11ra	ENSMUSG00000095623
mm_xp_gene_8279	il11ra	ENSMUSG00000095456
mm_xp_gene_8280	il11ra	ENSMUSG00000073876
mm_xp_gene_8281	il11ra	ENSMUSG00000078735
mm_xp_gene_8282	il11ra	ENSMUSG00000073889
mm_xp_gene_8283	il12b	ENSMUSG00000004296
mm_xp_gene_8284	il12rb1	ENSMUSG00000000791
mm_xp_gene_8285	il13ra1	ENSMUSG00000017057
mm_xp_gene_8286	il13ra2	ENSMUSG00000031289
mm_xp_gene_8287	il15ra	ENSMUSG00000023206
mm_xp_gene_8288	il16	ENSMUSG00000001741
mm_xp_gene_8289	il17b	ENSMUSG00000024578
mm_xp_gene_8290	il17c	ENSMUSG00000046108
mm_xp_gene_8291	il17d	ENSMUSG00000050222
mm_xp_gene_8292	il17ra	ENSMUSG00000002897
mm_xp_gene_8293	il18	ENSMUSG00000039217
mm_xp_gene_8294	il1r1	ENSMUSG00000026072
mm_xp_gene_8295	il1r2	ENSMUSG00000026073
mm_xp_gene_8296	il1rap	ENSMUSG00000022514
mm_xp_gene_8297	il1rapl1	ENSMUSG00000052372
mm_xp_gene_8298	il1rapl2	ENSMUSG00000059203
mm_xp_gene_8299	il20rb-like	ENSMUSG00000044244
mm_xp_gene_8300	il22-like.1	ENSMUSG00000074695
mm_xp_gene_8301	il22-like.1	ENSMUSG00000090461
mm_xp_gene_8302	il4r	ENSMUSG00000030748
mm_xp_gene_8303	il5ra	ENSMUSG00000005364
mm_xp_gene_8304	il6r	ENSMUSG00000027947
mm_xp_gene_8305	il7r	ENSMUSG00000003882
mm_xp_gene_8306	ildr2	ENSMUSG00000040612
mm_xp_gene_8307	ilkap	ENSMUSG00000026309
mm_xp_gene_8308	ilvbl	ENSMUSG00000032763
mm_xp_gene_8309	immp1l	ENSMUSG00000042670
mm_xp_gene_8310	immt-like	ENSMUSG00000052337
mm_xp_gene_8311	imp3	ENSMUSG00000032288
mm_xp_gene_8312	impa2	ENSMUSG00000024525
mm_xp_gene_8313	impdh1	ENSMUSG00000003500
mm_xp_gene_8314	impdh2	ENSMUSG00000062867
mm_xp_gene_8315	impg2	ENSMUSG00000035270
mm_xp_gene_8316	ina	ENSMUSG00000034336
mm_xp_gene_8317	incenp	ENSMUSG00000024660
mm_xp_gene_8318	inf2	ENSMUSG00000037679
mm_xp_gene_8319	ing1	ENSMUSG00000045969
mm_xp_gene_8320	ing2	ENSMUSG00000063049
mm_xp_gene_8321	ing3	ENSMUSG00000029670
mm_xp_gene_8322	ing4	ENSMUSG00000030330
mm_xp_gene_8323	inhba	ENSMUSG00000041324
mm_xp_gene_8324	inhbb	ENSMUSG00000037035
mm_xp_gene_8325	inip	ENSMUSG00000038544
mm_xp_gene_8326	ino80	ENSMUSG00000034154
mm_xp_gene_8327	ino80d	ENSMUSG00000040865
mm_xp_gene_8328	ino80e	ENSMUSG00000030689
mm_xp_gene_8329	inpp1	ENSMUSG00000026102
mm_xp_gene_8330	inpp4a	ENSMUSG00000026113
mm_xp_gene_8331	inpp4b-like.1	ENSMUSG00000037940
mm_xp_gene_8332	inpp5d	ENSMUSG00000026288
mm_xp_gene_8333	inpp5e-like	ENSMUSG00000026925
mm_xp_gene_8334	inpp5f	ENSMUSG00000042105
mm_xp_gene_8335	inppl1	ENSMUSG00000032737
mm_xp_gene_8336	insig1	ENSMUSG00000045294
mm_xp_gene_8337	insl5	ENSMUSG00000066090
mm_xp_gene_8338	insm1	ENSMUSG00000068154
mm_xp_gene_8339	insm2	ENSMUSG00000045440
mm_xp_gene_8340	insrr	ENSMUSG00000005640
mm_xp_gene_8341	ints1	ENSMUSG00000029547
mm_xp_gene_8342	ints10-like	ENSMUSG00000031864
mm_xp_gene_8343	ints12	ENSMUSG00000028016
mm_xp_gene_8344	ints2	ENSMUSG00000018068
mm_xp_gene_8345	ints3	ENSMUSG00000027933
mm_xp_gene_8346	ints4-like	ENSMUSG00000025133
mm_xp_gene_8347	ints5-like	ENSMUSG00000071652
mm_xp_gene_8348	ints7	ENSMUSG00000037461
mm_xp_gene_8349	ints8	ENSMUSG00000040738
mm_xp_gene_8350	ints9	ENSMUSG00000021975
mm_xp_gene_8351	intu	ENSMUSG00000060798
mm_xp_gene_8352	ip6k1	ENSMUSG00000032594
mm_xp_gene_8353	ip6k2	ENSMUSG00000032599
mm_xp_gene_8354	ipmk	ENSMUSG00000060733
mm_xp_gene_8355	ipo11	ENSMUSG00000042590
mm_xp_gene_8356	ipo13	ENSMUSG00000033365
mm_xp_gene_8357	ipo4	ENSMUSG00000002319
mm_xp_gene_8358	ipo8	ENSMUSG00000040029
mm_xp_gene_8359	ipo9	ENSMUSG00000041879
mm_xp_gene_8360	ipp	ENSMUSG00000028696
mm_xp_gene_8361	ippk	ENSMUSG00000021385
mm_xp_gene_8362	iqca1	ENSMUSG00000026301
mm_xp_gene_8363	iqcb1	ENSMUSG00000022837
mm_xp_gene_8364	iqcc-like	ENSMUSG00000040795
mm_xp_gene_8365	iqcg	ENSMUSG00000035578
mm_xp_gene_8366	iqch	ENSMUSG00000037801
mm_xp_gene_8367	iqck	ENSMUSG00000073856
mm_xp_gene_8368	iqgap2	ENSMUSG00000021676
mm_xp_gene_8369	iqgap3	ENSMUSG00000028068
mm_xp_gene_8370	iqsec1	ENSMUSG00000041115
mm_xp_gene_8371	iqsec2-like	ENSMUSG00000041115
mm_xp_gene_8372	iqub-like	ENSMUSG00000046192
mm_xp_gene_8373	irak1	ENSMUSG00000031392
mm_xp_gene_8374	irak1bp1	ENSMUSG00000032251
mm_xp_gene_8375	irak2	ENSMUSG00000060477
mm_xp_gene_8376	irak4	ENSMUSG00000059883
mm_xp_gene_8377	ireb2	ENSMUSG00000032293
mm_xp_gene_8378	irf1	ENSMUSG00000018899
mm_xp_gene_8379	irf2	ENSMUSG00000031627
mm_xp_gene_8380	irf2bp2	ENSMUSG00000051495
mm_xp_gene_8381	irf3	ENSMUSG00000003184
mm_xp_gene_8382	irf4	ENSMUSG00000021356
mm_xp_gene_8383	irf5	ENSMUSG00000029771
mm_xp_gene_8384	irf7	ENSMUSG00000025498
mm_xp_gene_8385	irf8	ENSMUSG00000041515
mm_xp_gene_8386	irf9	ENSMUSG00000041515
mm_xp_gene_8387	irg1-like.1	ENSMUSG00000022126
mm_xp_gene_8388	irs2	ENSMUSG00000055980
mm_xp_gene_8389	irx1	ENSMUSG00000060969
mm_xp_gene_8390	irx2	ENSMUSG00000001504
mm_xp_gene_8391	irx3	ENSMUSG00000031734
mm_xp_gene_8392	irx4	ENSMUSG00000021604
mm_xp_gene_8393	irx5	ENSMUSG00000031737
mm_xp_gene_8394	irx6	ENSMUSG00000031738
mm_xp_gene_8395	isca1	ENSMUSG00000078139
mm_xp_gene_8396	isca1	ENSMUSG00000044792
mm_xp_gene_8397	isl1	ENSMUSG00000042258
mm_xp_gene_8398	isl2	ENSMUSG00000032318
mm_xp_gene_8399	islr2	ENSMUSG00000051243
mm_xp_gene_8400	isoc1	ENSMUSG00000024601
mm_xp_gene_8401	isoc2	ENSMUSG00000052605
mm_xp_gene_8402	isoc2	ENSMUSG00000086784
mm_xp_gene_8403	ist1	ENSMUSG00000031729
mm_xp_gene_8404	itch	ENSMUSG00000027598
mm_xp_gene_8405	itfg1	ENSMUSG00000031703
mm_xp_gene_8406	itfg2	ENSMUSG00000001518
mm_xp_gene_8407	itga1	ENSMUSG00000042284
mm_xp_gene_8408	itga10	ENSMUSG00000090210
mm_xp_gene_8409	itga11	ENSMUSG00000032243
mm_xp_gene_8410	itga2	ENSMUSG00000015533
mm_xp_gene_8411	itga3	ENSMUSG00000001507
mm_xp_gene_8412	itga5	ENSMUSG00000000555
mm_xp_gene_8413	itga7-like	ENSMUSG00000025348
mm_xp_gene_8414	itga8	ENSMUSG00000026768
mm_xp_gene_8415	itga9-like	ENSMUSG00000039115
mm_xp_gene_8416	itgax	ENSMUSG00000108596
mm_xp_gene_8417	itgax	ENSMUSG00000030786
mm_xp_gene_8418	itgb1bp2	ENSMUSG00000001774
mm_xp_gene_8419	itgb2	ENSMUSG00000000290
mm_xp_gene_8420	itgb3	ENSMUSG00000020689
mm_xp_gene_8421	itgb3bp-like	ENSMUSG00000028549
mm_xp_gene_8422	itgb4-like	ENSMUSG00000020758
mm_xp_gene_8423	itgb6	ENSMUSG00000026971
mm_xp_gene_8424	itgb7	ENSMUSG00000001281
mm_xp_gene_8425	itgb8	ENSMUSG00000025321
mm_xp_gene_8426	itgbl1	ENSMUSG00000032925
mm_xp_gene_8427	itih2	ENSMUSG00000037254
mm_xp_gene_8428	itk	ENSMUSG00000020395
mm_xp_gene_8429	itln1	ENSMUSG00000038209
mm_xp_gene_8430	itln2	ENSMUSG00000038209
mm_xp_gene_8431	itm2a	ENSMUSG00000031239
