Species	Symbol	Ensembl	Family	Protein	Entrez ID
Danio_rerio	ZBTB26	ENSDARG00000028949	ZBTB	ENSDARP00000043396;ENSDARP00000043396;ENSDARP00000121365;ENSDARP00000121365;	100142649
Danio_rerio	CR392332.1	ENSDARG00000110682	HMG	ENSDARP00000148090;	-
Danio_rerio	CR385085.1	ENSDARG00000115723	Homeobox	ENSDARP00000154957;	-
Danio_rerio	zgc:158234	ENSDARG00000110442	GCFC	ENSDARP00000084529;	-
Danio_rerio	CABZ01093502.1	ENSDARG00000105053	Homeobox	ENSDARP00000132527;	30417
Danio_rerio	tulp1b	ENSDARG00000078210	Tub	ENSDARP00000132292;ENSDARP00000124333;	-
Danio_rerio	irf4a	ENSDARG00000006560	IRF	ENSDARP00000005897;	100002070
Danio_rerio	hoxa1a	ENSDARG00000104307	Homeobox	ENSDARP00000133812;ENSDARP00000133272;	58051
Danio_rerio	znf800a	ENSDARG00000004594	zf-C2H2	ENSDARP00000089079;ENSDARP00000128222;ENSDARP00000154748;	568719
Danio_rerio	BX908387.2	ENSDARG00000112781	SAND	ENSDARP00000152771;	-
Danio_rerio	mllt1b	ENSDARG00000031709	zf-C2H2	ENSDARP00000152564;ENSDARP00000157177;	678639
Danio_rerio	si:ch211-161m3	ENSDARG00000103375	zf-C2H2	ENSDARP00000141401;	108183503
Danio_rerio	BX649521.1	ENSDARG00000101817	zf-C2H2	ENSDARP00000117957;	-
Danio_rerio	e4f1	ENSDARG00000038243	zf-C2H2	ENSDARP00000055766;	561158
Danio_rerio	homeza	ENSDARG00000054304	Homeobox	ENSDARP00000042099;	368671
Danio_rerio	klf11b	ENSDARG00000013794	zf-C2H2	ENSDARP00000119308;	559076
Danio_rerio	l3mbtl1b	ENSDARG00000074346	zf-C2HC	ENSDARP00000121747;ENSDARP00000101801;	559572
Danio_rerio	BX890624.3	ENSDARG00000114724	zf-MIZ	ENSDARP00000155501;	-
Danio_rerio	en2b	ENSDARG00000038868	Homeobox	ENSDARP00000056747;	30238
Danio_rerio	znf1084	ENSDARG00000076255	zf-C2H2	ENSDARP00000125316;	-
Danio_rerio	znf1127	ENSDARG00000116177	zf-C2H2	ENSDARP00000143449;	-
Danio_rerio	samd11	ENSDARG00000077852	SAND	ENSDARP00000112558;ENSDARP00000118743;	569122
Danio_rerio	znf1100	ENSDARG00000098958	zf-C2H2	ENSDARP00000136214;	-
Danio_rerio	nfatc1	ENSDARG00000036168	RHD	ENSDARP00000052520;	568315
Danio_rerio	bach2a	ENSDARG00000036569	TF_bZIP	ENSDARP00000127854;ENSDARP00000149228;	557210
Danio_rerio	ZNF335	ENSDARG00000076920	zf-C2H2	ENSDARP00000153591;ENSDARP00000149117;ENSDARP00000137143;ENSDARP00000104222;ENSDARP00000151898;ENSDARP00000134405;ENSDARP00000156212;ENSDARP00000151883;ENSDARP00000140756;ENSDARP00000147695;ENSDARP00000157443;	100148891
Danio_rerio	si:dkey-256i11	ENSDARG00000093713	zf-C2H2	ENSDARP00000125507;ENSDARP00000116969;	-
Danio_rerio	tox4b	ENSDARG00000100163	HMG	ENSDARP00000134492;ENSDARP00000156855;	100003353
Danio_rerio	zbtb44	ENSDARG00000061110	ZBTB	ENSDARP00000128160;ENSDARP00000128160;ENSDARP00000081229;	569656
Danio_rerio	dlx5a	ENSDARG00000042296	Homeobox	ENSDARP00000100492;	30569
Danio_rerio	CSRNP3	ENSDARG00000079741	CSRNP_N	ENSDARP00000152610;ENSDARP00000151888;ENSDARP00000150252;ENSDARP00000103050;	100332048
Danio_rerio	hmga2	ENSDARG00000069912	HMGA	ENSDARP00000074985;	324428
Danio_rerio	nr2c2	ENSDARG00000042477	RXR-like	ENSDARP00000107308;	569321
Danio_rerio	fezf1	ENSDARG00000010270	zf-C2H2	ENSDARP00000007655;	558801
Danio_rerio	pbrm1l	ENSDARG00000116839	HMG	ENSDARP00000155827;ENSDARP00000094248;ENSDARP00000152806;	-
Danio_rerio	tox	ENSDARG00000032317	HMG	ENSDARP00000148167;ENSDARP00000044370;	569666
Danio_rerio	BX908765.2	ENSDARG00000111418	Fork_head	ENSDARP00000152646;	-
Danio_rerio	BX927365.2	ENSDARG00000114024	MYB	ENSDARP00000155955;ENSDARP00000149445;	-
Danio_rerio	PRDM15	ENSDARG00000098867	zf-C2H2	ENSDARP00000138203;	566512
Danio_rerio	lmx1ba	ENSDARG00000104815	Homeobox	ENSDARP00000141680;ENSDARP00000156554;ENSDARP00000155628;	554361
Danio_rerio	sall3b	ENSDARG00000057586	zf-C2H2	ENSDARP00000090954;	568041
Danio_rerio	rfx2	ENSDARG00000013575	RFX	ENSDARP00000039332;ENSDARP00000121782;	503590
Danio_rerio	CU861574.1	ENSDARG00000113654	THAP	ENSDARP00000145281;	100149327
Danio_rerio	foxi2	ENSDARG00000069715	Fork_head	ENSDARP00000092447;	387256
Danio_rerio	CR932000.2	ENSDARG00000115617	Homeobox	ENSDARP00000145408;	-
Danio_rerio	zbtb7c	ENSDARG00000100985	ZBTB	ENSDARP00000137843;ENSDARP00000137843;	100537080
Danio_rerio	trps1	ENSDARG00000104082	zf-GATA	ENSDARP00000137858;ENSDARP00000137577;	795613
Danio_rerio	si:dkey-199m13	ENSDARG00000103471	zf-C2H2	ENSDARP00000131328;	799713
Danio_rerio	si:dkey-262g12	ENSDARG00000103751	zf-C2H2	ENSDARP00000156351;ENSDARP00000137546;	-
Danio_rerio	si:ch211-79k12	ENSDARG00000090679	zf-C2H2	ENSDARP00000148249;ENSDARP00000109267;	568844
Danio_rerio	si:ch73-266f23	ENSDARG00000105728	zf-C2H2	ENSDARP00000143154;	110437786
Danio_rerio	znf1023	ENSDARG00000104038	zf-C2H2	ENSDARP00000134432;	-
Danio_rerio	si:dkeyp-113d7	ENSDARG00000092359	zf-C2H2	ENSDARP00000115690;	100003103
Danio_rerio	rcor2	ENSDARG00000008278	MYB	ENSDARP00000142842;ENSDARP00000026854;ENSDARP00000142777;ENSDARP00000142915;	402934
Danio_rerio	CU929568.3	ENSDARG00000110589	Homeobox	ENSDARP00000149040;	-
Danio_rerio	si:dkey-4c15	ENSDARG00000092088	zf-C2H2	ENSDARP00000115503;ENSDARP00000122214;	-
Danio_rerio	znf292b	ENSDARG00000043973	zf-C2H2	ENSDARP00000095560;	566732
Danio_rerio	si:ch211-235i11	ENSDARG00000100587	zf-C2H2	ENSDARP00000128840;ENSDARP00000131069;ENSDARP00000069680;	-
Danio_rerio	cicb	ENSDARG00000055502	HMG	ENSDARP00000115789;ENSDARP00000150349;	323246
Danio_rerio	znf362a	ENSDARG00000060900	zf-C2H2	ENSDARP00000080722;	777625
Danio_rerio	BX571708.1	ENSDARG00000114971	Homeobox	ENSDARP00000146668;	-
Danio_rerio	mafaa	ENSDARG00000044155	TF_bZIP	ENSDARP00000064832;	100000492
Danio_rerio	si:ch211-166g5	ENSDARG00000063555	zf-C2H2	ENSDARP00000127012;ENSDARP00000087415;	100150156
Danio_rerio	znf1026	ENSDARG00000114894	zf-C2H2	ENSDARP00000125230;ENSDARP00000135706;ENSDARP00000139917;ENSDARP00000151364;ENSDARP00000132503;ENSDARP00000110055;ENSDARP00000146734;	-
Danio_rerio	rereb	ENSDARG00000075670	zf-GATA	ENSDARP00000153834;ENSDARP00000101018;	799473
Danio_rerio	zbtb2a	ENSDARG00000044038	ZBTB	ENSDARP00000064654;ENSDARP00000064654;	393129
Danio_rerio	tada2b	ENSDARG00000003769	MYB	ENSDARP00000012853;	554156
Danio_rerio	arnt2	ENSDARG00000103697	bHLH	ENSDARP00000136894;ENSDARP00000131846;	64277
Danio_rerio	smad3a	ENSDARG00000036096	MH1	ENSDARP00000045373;	58092
Danio_rerio	pou5f3	ENSDARG00000044774	Pou	ENSDARP00000065816;	30333
Danio_rerio	BX276128.6	ENSDARG00000114279	bHLH	ENSDARP00000154222;	-
Danio_rerio	CT573494.3	ENSDARG00000113336	TEA	ENSDARP00000154883;	-
Danio_rerio	evx1	ENSDARG00000099365	Homeobox	ENSDARP00000133433;	-
Danio_rerio	znf1155	ENSDARG00000100192	zf-C2H2	ENSDARP00000139311;ENSDARP00000135595;ENSDARP00000136313;ENSDARP00000140220;	101885074
Danio_rerio	zgc:101100	ENSDARG00000021959	Homeobox	ENSDARP00000036885;	445169
Danio_rerio	si:ch211-223a21	ENSDARG00000100842	zf-C2H2	ENSDARP00000141735;ENSDARP00000108423;	100003496
Danio_rerio	tfcp2l1	ENSDARG00000029497	CP2	ENSDARP00000040479;ENSDARP00000118325;	431761
Danio_rerio	znf710b	ENSDARG00000005549	zf-C2H2	ENSDARP00000142708;ENSDARP00000150211;ENSDARP00000142857;	100149283
Danio_rerio	nfe2l2b	ENSDARG00000089697	TF_bZIP	ENSDARP00000106581;	100873093
Danio_rerio	znf1149	ENSDARG00000110802	zf-C2H2	ENSDARP00000114521;	-
Danio_rerio	xbp1	ENSDARG00000035622	TF_bZIP	ENSDARP00000106586;	140614
Danio_rerio	znf1041	ENSDARG00000076272	zf-C2H2	ENSDARP00000099687;	565096
Danio_rerio	hmgb1b	ENSDARG00000030479	HMG	ENSDARP00000128261;ENSDARP00000128993;ENSDARP00000129766;ENSDARP00000129778;	795095
Danio_rerio	si:ch211-236l14	ENSDARG00000095051	THAP	ENSDARP00000156585;ENSDARP00000119801;	100003901
Danio_rerio	pax7b	ENSDARG00000070818	PAX	ENSDARP00000108935;	566533
Danio_rerio	BX324216.2	ENSDARG00000105075	zf-C2H2	ENSDARP00000137891;	-
Danio_rerio	cremb	ENSDARG00000102899	TF_bZIP	ENSDARP00000131860;ENSDARP00000139282;ENSDARP00000139658;	550357
Danio_rerio	FO704836.1	ENSDARG00000115096	zf-C2H2	ENSDARP00000146775;	-
Danio_rerio	BX470259.3	ENSDARG00000111506	zf-C2H2	ENSDARP00000143494;	-
Danio_rerio	znf1011	ENSDARG00000087249	zf-C2H2	ENSDARP00000141075;ENSDARP00000129346;	-
Danio_rerio	si:ch211-234c11	ENSDARG00000093041	zf-C2H2	ENSDARP00000125318;	-
Danio_rerio	prdm2b	ENSDARG00000076451	zf-C2H2	ENSDARP00000098393;ENSDARP00000107014;	797296
Danio_rerio	baz2ba	ENSDARG00000057782	MBD	ENSDARP00000155414;ENSDARP00000101556;ENSDARP00000126215;ENSDARP00000147321;ENSDARP00000143831;	561095
Danio_rerio	foxp3b	ENSDARG00000078279	Fork_head	ENSDARP00000120199;ENSDARP00000098158;ENSDARP00000146726;	-
Danio_rerio	aff4	ENSDARG00000001857	AF-4	ENSDARP00000125884;ENSDARP00000126226;	556421
Danio_rerio	zgc:173548	ENSDARG00000070048	zf-C2H2	ENSDARP00000093270;ENSDARP00000142475;	100126026
Danio_rerio	si:ch211-255f4	ENSDARG00000098898	zf-C2H2	ENSDARP00000130465;ENSDARP00000144391;	-
Danio_rerio	CR762426.2	ENSDARG00000113843	HTH	ENSDARP00000154201;	-
Danio_rerio	tbxta	ENSDARG00000101576	T-box	ENSDARP00000141934;	30399
Danio_rerio	znf1004	ENSDARG00000110008	zf-C2H2	ENSDARP00000127894;	-
Danio_rerio	klf6b	ENSDARG00000038561	zf-C2H2	ENSDARP00000155278;ENSDARP00000056290;	793760
Danio_rerio	znf1051	ENSDARG00000116992	zf-C2H2	ENSDARP00000120337;ENSDARP00000133807;	-
Danio_rerio	CR558303.2	ENSDARG00000115060	zf-MIZ	ENSDARP00000145828;	-
Danio_rerio	tfdp2	ENSDARG00000042835	E2F	ENSDARP00000136462;ENSDARP00000104652;ENSDARP00000129833;ENSDARP00000062867;	338204
Danio_rerio	znf1092	ENSDARG00000110670	zf-C2H2	ENSDARP00000139257;	-
Danio_rerio	AL807792.3	ENSDARG00000111472	bHLH	ENSDARP00000155978;	-
Danio_rerio	cebpa	ENSDARG00000036074	TF_bZIP	ENSDARP00000052365;	140815
Danio_rerio	tcf21	ENSDARG00000036869	bHLH	ENSDARP00000053538;	558148
Danio_rerio	si:dkey-111k8	ENSDARG00000097521	zf-C2H2	ENSDARP00000128483;	-
Danio_rerio	tal2	ENSDARG00000042041	bHLH	ENSDARP00000124306;	394239
Danio_rerio	fosl2	ENSDARG00000040623	TF_bZIP	ENSDARP00000059479;	558921
Danio_rerio	znf1088	ENSDARG00000114908	zf-C2H2	ENSDARP00000132857;ENSDARP00000112071;	-
Danio_rerio	tfcp2	ENSDARG00000060306	CP2	ENSDARP00000152375;ENSDARP00000121618;	100001906
Danio_rerio	appl1	ENSDARG00000060734	Homeobox	ENSDARP00000071182;	571540
Danio_rerio	zfat	ENSDARG00000077987	zf-C2H2	ENSDARP00000127519;ENSDARP00000098492;	-
Danio_rerio	irf4b	ENSDARG00000055374	IRF	ENSDARP00000119326;ENSDARP00000146240;ENSDARP00000127674;	569263
Danio_rerio	CU915778.1	ENSDARG00000099025	zf-C2H2	ENSDARP00000129880;	-
Danio_rerio	znf986	ENSDARG00000110323	zf-C2H2	ENSDARP00000139185;ENSDARP00000105163;	-
Danio_rerio	CR391911.1	ENSDARG00000113070	HTH	ENSDARP00000155192;	-
Danio_rerio	znf1162	ENSDARG00000071833	zf-C2H2	ENSDARP00000117363;ENSDARP00000038996;	503527
Danio_rerio	si:dkey-56m15	ENSDARG00000098426	zf-C2H2	ENSDARP00000139990;	-
Danio_rerio	BX928754.3	ENSDARG00000114808	zf-C2H2	ENSDARP00000153728;	-
Danio_rerio	nr4a3	ENSDARG00000055854	NGFIB-like	ENSDARP00000072712;ENSDARP00000137021;ENSDARP00000113856;	548604
Danio_rerio	im:7143333	ENSDARG00000096948	zf-C2H2	ENSDARP00000128226;	-
Danio_rerio	gabpa	ENSDARG00000069289	ETS	ENSDARP00000091473;ENSDARP00000154460;ENSDARP00000150776;ENSDARP00000091474;	58110
Danio_rerio	meox2b	ENSDARG00000061818	Homeobox	ENSDARP00000083051;	566969
Danio_rerio	terfa	ENSDARG00000039302	MYB	ENSDARP00000057422;ENSDARP00000143188;ENSDARP00000105024;	192316
Danio_rerio	nfyba	ENSDARG00000039185	NF-YB	ENSDARP00000128248;ENSDARP00000138536;ENSDARP00000057253;	550227
Danio_rerio	sub1b	ENSDARG00000007720	PC4	ENSDARP00000025042;ENSDARP00000143329;	436778
Danio_rerio	znf1170	ENSDARG00000095397	zf-C2H2	ENSDARP00000112944;	-
Danio_rerio	si:dkeyp-84f3	ENSDARG00000042989	zf-C2H2	ENSDARP00000129492;	334144
Danio_rerio	CR318628.1	ENSDARG00000112770	bHLH	ENSDARP00000151424;	-
Danio_rerio	setdb1b	ENSDARG00000099021	MBD	ENSDARP00000136505;ENSDARP00000140273;	768131
Danio_rerio	olig1	ENSDARG00000040948	bHLH	ENSDARP00000114921;	100001484
Danio_rerio	CR381651.6	ENSDARG00000116191	zf-C2H2	ENSDARP00000151550;	-
Danio_rerio	gsx1	ENSDARG00000035735	Homeobox	ENSDARP00000051832;	449875
Danio_rerio	znf1103	ENSDARG00000113713	zf-C2H2	ENSDARP00000138193;	-
Danio_rerio	znf980	ENSDARG00000116587	zf-C2H2	ENSDARP00000143351;	-
Danio_rerio	creb1a	ENSDARG00000053586	TF_bZIP	ENSDARP00000070114;ENSDARP00000151743;	573207
Danio_rerio	zgc:174222	ENSDARG00000103078	zf-C2H2	ENSDARP00000133950;	-
Danio_rerio	kmt2cb	ENSDARG00000075560	HMG	ENSDARP00000122949;	568162
Danio_rerio	si:dkeyp-53d3	ENSDARG00000098664	zf-C2H2	ENSDARP00000130381;	562337
Danio_rerio	foxd1	ENSDARG00000029179	Fork_head	ENSDARP00000043340;	405849
Danio_rerio	CR392331.1	ENSDARG00000111940	zf-C2H2	ENSDARP00000151531;	-
Danio_rerio	barhl1a	ENSDARG00000112355	Homeobox	ENSDARP00000145201;	-
Danio_rerio	si:ch211-246m6	ENSDARG00000042857	bHLH	ENSDARP00000126473;	100000527
Danio_rerio	AL929576.2	ENSDARG00000109725	Homeobox	ENSDARP00000149500;	-
Danio_rerio	bsx	ENSDARG00000110782	Homeobox	ENSDARP00000149609;	-
Danio_rerio	BX908748.1	ENSDARG00000112251	CUT	ENSDARP00000156934;	-
Danio_rerio	vax2	ENSDARG00000058702	Homeobox	ENSDARP00000076061;	373869
Danio_rerio	znf1067	ENSDARG00000112874	zf-C2H2	ENSDARP00000125342;	100537428
Danio_rerio	hoxa3a	ENSDARG00000103862	Homeobox	ENSDARP00000139302;ENSDARP00000152861;ENSDARP00000152675;ENSDARP00000130226;ENSDARP00000134767;	58050
Danio_rerio	hoxb1b	ENSDARG00000054033	Homeobox	ENSDARP00000122259;	-
Danio_rerio	znf1082	ENSDARG00000104006	zf-C2H2	ENSDARP00000136408;	-
Danio_rerio	znf513a	ENSDARG00000019961	zf-C2H2	ENSDARP00000126626;	568216
Danio_rerio	nr4a2b	ENSDARG00000044532	NGFIB-like	ENSDARP00000065384;ENSDARP00000154564;	436679
Danio_rerio	si:dkey-22h13	ENSDARG00000112725	zf-C2H2	ENSDARP00000117200;ENSDARP00000126578;	-
Danio_rerio	znf1087	ENSDARG00000099090	zf-C2H2	ENSDARP00000130076;	-
Danio_rerio	snapc4	ENSDARG00000067673	MYB	ENSDARP00000121534;ENSDARP00000132199;ENSDARP00000088244;	561241
Danio_rerio	zbtb18	ENSDARG00000028228	ZBTB	ENSDARP00000141791;ENSDARP00000141791;ENSDARP00000144804;ENSDARP00000118751;	100003157
Danio_rerio	CABZ01063298.1	ENSDARG00000102282	zf-C2H2	ENSDARP00000141682;	-
Danio_rerio	zbtb25	ENSDARG00000042383	ZBTB	ENSDARP00000115542;	567401
Danio_rerio	irx2a	ENSDARG00000001785	Homeobox	ENSDARP00000016693;ENSDARP00000152082;	394032
Danio_rerio	si:ch211-79g12	ENSDARG00000116692	zf-C2H2	ENSDARP00000135160;	-
Danio_rerio	smarcc1b	ENSDARG00000098919	MYB	ENSDARP00000131040;	553471
Danio_rerio	prdm12b	ENSDARG00000007430	zf-C2H2	ENSDARP00000015394;	492816
Danio_rerio	znf319b	ENSDARG00000062401	zf-C2H2	ENSDARP00000084659;	792588
Danio_rerio	cux1a	ENSDARG00000078459	CUT	ENSDARP00000150637;ENSDARP00000147023;ENSDARP00000119597;ENSDARP00000075613;	797445
Danio_rerio	pou3f1	ENSDARG00000009823	Pou	ENSDARP00000027757;	30398
Danio_rerio	pou2f1b	ENSDARG00000007996	Pou	ENSDARP00000116250;ENSDARP00000117781;ENSDARP00000113936;ENSDARP00000037034;	323702
Danio_rerio	znf1012	ENSDARG00000096856	zf-C2H2	ENSDARP00000127582;	-
Danio_rerio	si:dkey-43p13	ENSDARG00000104199	Homeobox	ENSDARP00000135850;	407678
Danio_rerio	emx1	ENSDARG00000039569	Homeobox	ENSDARP00000057809;	378964
Danio_rerio	znf652	ENSDARG00000062302	zf-C2H2	ENSDARP00000084356;ENSDARP00000116026;	557571
Danio_rerio	zgc:100951	ENSDARG00000111442	zf-C2H2	ENSDARP00000150162;	-
Danio_rerio	znf1059	ENSDARG00000074009	zf-C2H2	ENSDARP00000098259;	563440
Danio_rerio	smad2	ENSDARG00000006389	MH1	ENSDARP00000106756;ENSDARP00000145128;ENSDARP00000120637;ENSDARP00000120507;ENSDARP00000111803;ENSDARP00000117374;ENSDARP00000044755;	30639
Danio_rerio	pou3f2a	ENSDARG00000070220	Pou	ENSDARP00000103478;	30547
Danio_rerio	zgc:194215	ENSDARG00000105690	zf-C2H2	ENSDARP00000143053;	100170792
Danio_rerio	her4	ENSDARG00000056729	bHLH	ENSDARP00000094981;	30301
Danio_rerio	mier1b	ENSDARG00000001447	MYB	ENSDARP00000122061;	566167
Danio_rerio	hand2	ENSDARG00000008305	bHLH	ENSDARP00000022921;	58150
Danio_rerio	BX510922.2	ENSDARG00000104798	zf-C2H2	ENSDARP00000135324;	101883936
Danio_rerio	zgc:158291	ENSDARG00000044375	Pou	ENSDARP00000065158;	572084
Danio_rerio	si:ch211-239d6	ENSDARG00000103700	Fork_head	ENSDARP00000133687;	-
Danio_rerio	jazf1a	ENSDARG00000102551	zf-C2H2	ENSDARP00000153927;ENSDARP00000139743;	561144
Danio_rerio	foxo3a	ENSDARG00000023058	Fork_head	ENSDARP00000036177;	494532
Danio_rerio	BX897688.2	ENSDARG00000116194	ZBTB	ENSDARP00000147745;	-
Danio_rerio	si:ch211-148l7	ENSDARG00000094469	zf-C2H2	ENSDARP00000112582;	563603
Danio_rerio	pias4a	ENSDARG00000007081	zf-MIZ	ENSDARP00000096293;	406712
Danio_rerio	nr5a1b	ENSDARG00000023362	SF-like	ENSDARP00000029204;	405759
Danio_rerio	id4	ENSDARG00000045131	bHLH	ENSDARP00000066371;	664761
Danio_rerio	znf1116	ENSDARG00000112831	zf-C2H2	ENSDARP00000144428;	101884305
Danio_rerio	tbx5a	ENSDARG00000024894	T-box	ENSDARP00000033053;	30071
Danio_rerio	si:dkey-4c15	ENSDARG00000095704	zf-C2H2	ENSDARP00000119817;ENSDARP00000115579;ENSDARP00000144523;	-
Danio_rerio	ssrp1a	ENSDARG00000037397	HMG	ENSDARP00000114529;	386844
Danio_rerio	CR788257.3	ENSDARG00000116278	zf-C2H2	ENSDARP00000152922;	-
Danio_rerio	BX649307.1	ENSDARG00000086296	zf-C2H2	ENSDARP00000125125;ENSDARP00000137813;	100126111
Danio_rerio	foxn1	ENSDARG00000011879	Fork_head	ENSDARP00000143366;ENSDARP00000005855;	266748
Danio_rerio	tbx15	ENSDARG00000002582	T-box	ENSDARP00000027181;ENSDARP00000152168;	246222
Danio_rerio	si:dkey-77f5	ENSDARG00000097255	zf-C2H2	ENSDARP00000137641;ENSDARP00000145415;ENSDARP00000127499;	-
Danio_rerio	tfap2a	ENSDARG00000059279	AP-2	ENSDARP00000076785;ENSDARP00000157668;ENSDARP00000148170;ENSDARP00000076782;ENSDARP00000151904;ENSDARP00000076787;	140618
Danio_rerio	zgc:110821	ENSDARG00000077085	zf-C2H2	ENSDARP00000097135;ENSDARP00000029802;	503597
Danio_rerio	scxa	ENSDARG00000035695	bHLH	ENSDARP00000115633;	100034489
Danio_rerio	lmx1a	ENSDARG00000020354	Homeobox	ENSDARP00000123281;ENSDARP00000006532;	558036
Danio_rerio	smad4a	ENSDARG00000075226	MH1	ENSDARP00000112470;ENSDARP00000097763;	559111
Danio_rerio	lbx1a	ENSDARG00000018321	Homeobox	ENSDARP00000045350;	564103
Danio_rerio	znf1156	ENSDARG00000098800	zf-C2H2	ENSDARP00000132593;	571761
Danio_rerio	si:dkey-20i10	ENSDARG00000075269	THAP	ENSDARP00000120409;	-
Danio_rerio	smad1	ENSDARG00000112617	MH1	ENSDARP00000145046;	-
Danio_rerio	atf4a	ENSDARG00000111939	TF_bZIP	ENSDARP00000145766;	406514
Danio_rerio	otpb	ENSDARG00000058379	Homeobox	ENSDARP00000075692;ENSDARP00000148248;ENSDARP00000122985;	30316
Danio_rerio	znf989	ENSDARG00000110466	zf-C2H2	ENSDARP00000100490;	-
Danio_rerio	mycn	ENSDARG00000006837	bHLH	ENSDARP00000026640;	-
Danio_rerio	si:ch211-212k5	ENSDARG00000110637	zf-C2H2	ENSDARP00000132743;	-
Danio_rerio	isl1l	ENSDARG00000021055	Homeobox	ENSDARP00000025628;	415131
Danio_rerio	si:dkey-60a16	ENSDARG00000037073	THAP	ENSDARP00000053882;	594863
Danio_rerio	si:ch73-158p21	ENSDARG00000101690	zf-C2H2	ENSDARP00000141901;	100535934
Danio_rerio	si:dkey-20i20	ENSDARG00000071714	zf-C2H2	ENSDARP00000114042;ENSDARP00000121786;	560276
Danio_rerio	e2f7	ENSDARG00000008986	E2F	ENSDARP00000117568;ENSDARP00000125355;	567941
Danio_rerio	znf1030	ENSDARG00000109319	zf-C2H2	ENSDARP00000138279;ENSDARP00000134198;	-
Danio_rerio	znf1126	ENSDARG00000103458	zf-C2H2	ENSDARP00000134928;	-
Danio_rerio	zbtb49	ENSDARG00000102111	ZBTB	ENSDARP00000136624;ENSDARP00000136624;	100009630
Danio_rerio	mxd3	ENSDARG00000098350	bHLH	ENSDARP00000135525;	394031
Danio_rerio	pgr	ENSDARG00000035966	ESR-like	ENSDARP00000109370;	569575
Danio_rerio	tfdp1b	ENSDARG00000016304	E2F	ENSDARP00000127349;ENSDARP00000022294;	393749
Danio_rerio	si:dkey-57k2	ENSDARG00000060395	HMGA	ENSDARP00000113968;	-
Danio_rerio	nkx3-1	ENSDARG00000078280	Homeobox	ENSDARP00000115852;	555375
Danio_rerio	si:dkeyp-2e4	ENSDARG00000005010	zf-C2H2	ENSDARP00000116779;	101886989
Danio_rerio	si:dkey-247i3	ENSDARG00000092139	zf-C2H2	ENSDARP00000116114;	-
Danio_rerio	znf1016	ENSDARG00000101760	zf-C2H2	ENSDARP00000135467;	-
Danio_rerio	foxh1	ENSDARG00000055630	Fork_head	ENSDARP00000072485;ENSDARP00000127073;	57930
Danio_rerio	rfx3	ENSDARG00000014550	RFX	ENSDARP00000137734;ENSDARP00000041235;	570989
Danio_rerio	mynn	ENSDARG00000007271	ZBTB	ENSDARP00000118857;ENSDARP00000016471;ENSDARP00000016471;	327167
Danio_rerio	flad1	ENSDARG00000070390	THAP	ENSDARP00000137958;ENSDARP00000119151;	445492
Danio_rerio	BX950188.3	ENSDARG00000111099	bHLH	ENSDARP00000146743;	-
Danio_rerio	si:dkey-264f17	ENSDARG00000102156	zf-C2H2	ENSDARP00000136249;	-
Danio_rerio	BX537137.1	ENSDARG00000092436	zf-C2H2	ENSDARP00000121725;	100148466
Danio_rerio	znf1058	ENSDARG00000093994	zf-C2H2	ENSDARP00000125546;	-
Danio_rerio	wdhd1	ENSDARG00000015998	HMG	ENSDARP00000099718;ENSDARP00000113096;	436999
Danio_rerio	znf1164	ENSDARG00000102053	zf-C2H2	ENSDARP00000139803;ENSDARP00000133691;ENSDARP00000136496;ENSDARP00000137893;ENSDARP00000136609;ENSDARP00000137765;ENSDARP00000130109;ENSDARP00000132727;	-
Danio_rerio	stat1b	ENSDARG00000076182	STAT	ENSDARP00000115509;ENSDARP00000000280;	368481
Danio_rerio	l3mbtl3	ENSDARG00000025983	zf-C2HC	ENSDARP00000127490;	403075
Danio_rerio	zbtb24	ENSDARG00000075533	ZBTB	ENSDARP00000099482;ENSDARP00000099482;ENSDARP00000156506;ENSDARP00000156506;	553955
Danio_rerio	CABZ01066694.1	ENSDARG00000110178	bHLH	ENSDARP00000156332;	-
Danio_rerio	znf1174	ENSDARG00000100361	zf-C2H2	ENSDARP00000131954;	100034622
Danio_rerio	zeb2b	ENSDARG00000078416	zf-C2H2	ENSDARP00000149912;ENSDARP00000149912;ENSDARP00000084452;ENSDARP00000084452;ENSDARP00000140713;	564934
Danio_rerio	znf1083	ENSDARG00000100142	zf-C2H2	ENSDARP00000132099;	-
Danio_rerio	zgc:173702	ENSDARG00000110229	zf-C2H2	ENSDARP00000130021;	-
Danio_rerio	CR450785.1	ENSDARG00000100793	zf-C2H2	ENSDARP00000137445;	-
Danio_rerio	si:ch73-299h12	ENSDARG00000103237	zf-C2H2	ENSDARP00000138439;	101883754
Danio_rerio	IKZF4	ENSDARG00000037068	zf-C2H2	ENSDARP00000116091;ENSDARP00000053877;	566844
Danio_rerio	si:dkey-22h13	ENSDARG00000096497	zf-C2H2	ENSDARP00000126525;	-
Danio_rerio	znf1098	ENSDARG00000110769	zf-C2H2	ENSDARP00000142004;ENSDARP00000155676;	-
Danio_rerio	BX005448.1	ENSDARG00000100502	zf-C2H2	ENSDARP00000141455;	563697
Danio_rerio	rargb	ENSDARG00000054003	THR-like	ENSDARP00000142165;	100034753
Danio_rerio	CABZ01048402.2	ENSDARG00000103875	zf-C2H2	ENSDARP00000139355;	-
Danio_rerio	id2a	ENSDARG00000055283	bHLH	ENSDARP00000072092;ENSDARP00000122878;	266599
